Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
GaussianNB,0.4758,0.4786,0.4758,0.5207,0.4717,0.4654,0.4717,0.4636,0.4715,0.4672,0.4715,0.4637,0.7096,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.008, 'anger': -0.009, 'anticipation': -0.0122, 'trust': -0.001, 'surprise': -0.0054, 'sadness': -0.0058, 'disgust': 0.0002, 'joy': -0.0088, 'a_score': 0.046}",GaussianNB()
GaussianNB,0.4685,0.4707,0.4685,0.5172,0.4684,0.4636,0.4684,0.4609,0.4682,0.4653,0.4682,0.461,0.717,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0142, 'anger': -0.0042, 'anticipation': -0.0119, 'trust': -0.0107, 'surprise': -0.0016, 'sadness': -0.0137, 'disgust': -0.0003, 'joy': -0.0042, 'a_score': 0.0522}",GaussianNB()
GaussianNB,0.4775,0.4801,0.4775,0.5246,0.469,0.462,0.469,0.4605,0.4667,0.4621,0.4667,0.4588,0.7168,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0096, 'anger': -0.0075, 'anticipation': -0.0109, 'trust': -0.0021, 'surprise': -0.0031, 'sadness': -0.0018, 'disgust': 0.0002, 'joy': -0.0011, 'a_score': 0.0476}",GaussianNB()
GaussianNB,0.4752,0.4775,0.4752,0.5224,0.4639,0.4574,0.4639,0.4557,0.4654,0.461,0.4654,0.4575,0.7152,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0096, 'anger': -0.0079, 'anticipation': -0.0019, 'trust': 0.0001, 'surprise': -0.0011, 'sadness': -0.0062, 'disgust': -0.0005, 'joy': -0.0057, 'a_score': 0.0408}",GaussianNB()
GaussianNB,0.458,0.4608,0.458,0.5087,0.4602,0.4555,0.4602,0.4527,0.4599,0.4574,0.4599,0.4527,0.7074,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0139, 'anger': -0.0072, 'anticipation': -0.0025, 'trust': -0.0078, 'surprise': -0.005, 'sadness': -0.0018, 'disgust': -0.0082, 'joy': -0.0007, 'a_score': 0.0409}",GaussianNB()
GaussianNB,0.4837,0.4941,0.4837,0.5272,0.4506,0.4461,0.4506,0.4429,0.4489,0.4459,0.4489,0.4414,0.7137,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0139, 'anger': -0.0114, 'anticipation': -0.0073, 'trust': -0.0105, 'surprise': -0.0033, 'sadness': -0.0096, 'disgust': -0.0061, 'joy': -0.003, 'a_score': 0.0287}",GaussianNB()
LogisticRegression,0.4234,0.4157,0.4234,0.3004,0.4202,0.4119,0.4202,0.4158,0.427,0.4188,0.427,0.4227,0.6637,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0004, 'anger': 0.0003, 'anticipation': 0.0022, 'trust': 0.002, 'surprise': -0.002, 'sadness': -0.0035, 'disgust': 0.0009, 'joy': -0.005, 'a_score': -0.0171}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4194,0.4123,0.4194,0.2976,0.4133,0.4057,0.4133,0.4091,0.4215,0.4143,0.4215,0.4177,0.6626,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0034, 'anger': 0.0, 'anticipation': -0.0004, 'trust': -0.0003, 'surprise': 0.001, 'sadness': -0.0012, 'disgust': -0.0017, 'joy': -0.0015, 'a_score': -0.0254}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4182,0.412,0.4182,0.297,0.413,0.4069,0.413,0.4092,0.4197,0.4135,0.4197,0.416,0.6649,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0006, 'anger': -0.0008, 'anticipation': 0.0, 'trust': -0.0034, 'surprise': -0.0047, 'sadness': -0.0045, 'disgust': -0.0015, 'joy': -0.0013, 'a_score': -0.0279}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.415,0.408,0.415,0.2944,0.4133,0.406,0.4133,0.4092,0.4189,0.412,0.4189,0.4151,0.6645,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0001, 'anticipation': -0.0003, 'trust': -0.0025, 'surprise': -0.0016, 'sadness': -0.0061, 'disgust': -0.0015, 'joy': -0.0019, 'a_score': -0.0354}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4147,0.4078,0.4147,0.2943,0.4087,0.4022,0.4087,0.4047,0.4189,0.4118,0.4189,0.4147,0.6616,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0015, 'anger': -0.0011, 'anticipation': -0.0023, 'trust': -0.0021, 'surprise': 0.0015, 'sadness': -0.0025, 'disgust': -0.0004, 'joy': -0.0027, 'a_score': -0.0307}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4141,0.4069,0.4141,0.2937,0.4093,0.403,0.4093,0.4057,0.4168,0.4103,0.4168,0.4131,0.6614,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0011, 'anger': 0.0013, 'anticipation': -0.0013, 'trust': -0.0002, 'surprise': 0.0021, 'sadness': -0.0014, 'disgust': -0.0032, 'joy': -0.0, 'a_score': -0.0297}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4134,0.4066,0.4134,0.2934,0.406,0.3998,0.406,0.4022,0.4164,0.4097,0.4164,0.4125,0.6618,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0029, 'anger': 0.0005, 'anticipation': -0.0015, 'trust': -0.0017, 'surprise': 0.0003, 'sadness': -0.0017, 'disgust': -0.0012, 'joy': -0.002, 'a_score': -0.0324}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4134,0.4068,0.4134,0.2934,0.4069,0.401,0.4069,0.4034,0.4153,0.4093,0.4153,0.4118,0.6631,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': -0.0008, 'anticipation': -0.0008, 'trust': 0.0001, 'surprise': 0.0016, 'sadness': -0.003, 'disgust': -0.0011, 'joy': -0.0025, 'a_score': -0.0244}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4169,0.4101,0.4169,0.2968,0.4057,0.3998,0.4057,0.4021,0.4153,0.4092,0.4153,0.4116,0.6613,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': -0.002, 'anticipation': -0.0003, 'trust': 0.0007, 'surprise': 0.0005, 'sadness': -0.0027, 'disgust': -0.0004, 'joy': -0.0013, 'a_score': -0.0331}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4114,0.4058,0.4114,0.2922,0.4036,0.3986,0.4036,0.4004,0.4136,0.4082,0.4136,0.4101,0.6603,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0048, 'anger': -0.0001, 'anticipation': -0.0008, 'trust': -0.0019, 'surprise': -0.001, 'sadness': -0.0065, 'disgust': 0.0012, 'joy': -0.0018, 'a_score': -0.0394}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
